i,time,open,high,low,close,volume,date
5535,1581228000000.0,10099.99,10123.1,10088.12,10096.76,1762.370825,2020-02-09 06:00:00
5536,1581231600000.0,10096.98,10166.0,10094.87,10127.87,2172.567677,2020-02-09 07:00:00
5537,1581235200000.0,10127.87,10151.04,10086.43,10110.93,2584.184379,2020-02-09 08:00:00
5538,1581238800000.0,10110.93,10141.05,10075.0,10075.0,2375.396706,2020-02-09 09:00:00
5539,1581242400000.0,10075.01,10126.16,10050.0,10121.59,2019.198997,2020-02-09 10:00:00
5540,1581246000000.0,10121.59,10134.0,10100.0,10109.52,1270.85953,2020-02-09 11:00:00
5541,1581249600000.0,10108.61,10145.64,10108.61,10126.5,1269.374331,2020-02-09 12:00:00
5542,1581253200000.0,10126.5,10140.01,10089.05,10098.36,1433.53092,2020-02-09 13:00:00
5543,1581256800000.0,10099.15,10118.44,10060.0,10084.35,1771.297071,2020-02-09 14:00:00
5544,1581260400000.0,10084.43,10125.3,10000.1,10097.1,3323.032084,2020-02-09 15:00:00
5545,1581264000000.0,10097.1,10125.79,10072.16,10112.03,1927.641024,2020-02-09 16:00:00
5546,1581267600000.0,10112.04,10119.0,10075.32,10090.42,1431.706234,2020-02-09 17:00:00
5547,1581271200000.0,10090.98,10093.46,10053.69,10078.3,1321.397831,2020-02-09 18:00:00
5548,1581274800000.0,10078.36,10098.16,10069.96,10074.85,585.453728,2020-02-09 19:00:00
5549,1581278400000.0,10074.85,10088.12,10053.0,10064.3,1256.426741,2020-02-09 20:00:00
5550,1581282000000.0,10064.35,10095.0,10059.53,10084.98,784.649837,2020-02-09 21:00:00
5551,1581285600000.0,10084.88,10126.75,10082.78,10126.17,968.867279,2020-02-09 22:00:00
5552,1581289200000.0,10126.22,10160.0,10119.78,10151.75,1786.197512,2020-02-09 23:00:00
5553,1581292800000.0,10151.72,10188.0,10150.0,10184.19,1767.194315,2020-02-10 00:00:00
5554,1581296400000.0,10184.19,10184.4,10130.0,10133.32,1151.821611,2020-02-10 01:00:00
5555,1581300000000.0,10133.33,10147.26,10080.0,10120.59,2238.188839,2020-02-10 02:00:00
5556,1581303600000.0,10120.4,10120.4,10060.0,10090.47,1750.261272,2020-02-10 03:00:00
5557,1581307200000.0,10090.44,10105.54,10025.2,10055.96,2169.593546,2020-02-10 04:00:00
5558,1581310800000.0,10055.98,10084.14,9756.0,9835.71,5347.821241,2020-02-10 05:00:00
5559,1581314400000.0,9836.14,10021.0,9814.82,9955.91,6020.414834,2020-02-10 06:00:00
5560,1581318000000.0,9956.22,9993.0,9936.96,9968.99,1868.947048,2020-02-10 07:00:00
5561,1581321600000.0,9967.94,9971.48,9860.88,9892.56,2527.986975,2020-02-10 08:00:00
5562,1581325200000.0,9893.78,9893.78,9765.15,9835.2,5580.895146,2020-02-10 09:00:00
5563,1581328800000.0,9835.21,9872.0,9820.79,9847.78,3918.833069,2020-02-10 10:00:00
5564,1581332400000.0,9848.63,9848.98,9765.0,9821.43,3542.078136,2020-02-10 11:00:00
5565,1581336000000.0,9821.41,9848.63,9777.6,9845.86,2649.527579,2020-02-10 12:00:00
5566,1581339600000.0,9847.63,9866.0,9810.99,9822.61,2661.10133,2020-02-10 13:00:00
5567,1581343200000.0,9822.59,9900.0,9812.14,9886.63,2576.400079,2020-02-10 14:00:00
5568,1581346800000.0,9886.67,9925.63,9850.0,9865.05,2818.738623,2020-02-10 15:00:00
5569,1581350400000.0,9865.06,9893.17,9815.73,9832.49,2711.353987,2020-02-10 16:00:00
5570,1581354000000.0,9832.86,9853.77,9812.28,9846.42,1386.578584,2020-02-10 17:00:00
5571,1581357600000.0,9844.99,9860.0,9816.33,9842.26,1191.301607,2020-02-10 18:00:00
5572,1581361200000.0,9842.25,9849.71,9800.02,9829.56,1125.2244,2020-02-10 19:00:00
5573,1581364800000.0,9831.67,9878.05,9827.46,9852.43,1411.650675,2020-02-10 20:00:00
5574,1581368400000.0,9852.08,9875.0,9845.47,9869.6,849.324903,2020-02-10 21:00:00
5575,1581372000000.0,9870.41,9870.41,9813.0,9842.83,1212.893938,2020-02-10 22:00:00
5576,1581375600000.0,9841.8,9894.56,9841.8,9851.83,1094.952882,2020-02-10 23:00:00
5577,1581379200000.0,9851.74,9862.18,9771.86,9779.69,2118.357823,2020-02-11 00:00:00
5578,1581382800000.0,9779.13,9821.26,9700.0,9814.07,3212.749387,2020-02-11 01:00:00
5579,1581386400000.0,9812.51,9821.0,9750.0,9759.76,1260.811162,2020-02-11 02:00:00
5580,1581390000000.0,9759.76,9775.0,9722.24,9733.39,1453.65837,2020-02-11 03:00:00
5581,1581393600000.0,9733.43,9761.63,9715.0,9749.12,1529.174918,2020-02-11 04:00:00
5582,1581397200000.0,9749.11,9784.93,9742.49,9754.01,1161.162737,2020-02-11 05:00:00
5583,1581400800000.0,9754.0,9785.78,9735.14,9765.38,1077.081755,2020-02-11 06:00:00
5584,1581404400000.0,9765.38,9787.07,9727.0,9739.94,1031.892551,2020-02-11 07:00:00
5585,1581408000000.0,9739.87,9789.95,9730.89,9789.88,1652.431749,2020-02-11 08:00:00
5586,1581411600000.0,9788.99,9806.36,9763.16,9780.35,1748.074097,2020-02-11 09:00:00
5587,1581415200000.0,9780.39,9805.0,9762.0,9786.87,1472.933694,2020-02-11 10:00:00
5588,1581418800000.0,9786.89,9815.0,9775.07,9801.04,1469.493933,2020-02-11 11:00:00
5589,1581422400000.0,9801.02,9877.54,9787.88,9847.74,3390.982521,2020-02-11 12:00:00
5590,1581426000000.0,9847.74,9908.0,9846.46,9871.43,2632.360439,2020-02-11 13:00:00
5591,1581429600000.0,9871.43,9901.5,9847.0,9857.95,2344.722329,2020-02-11 14:00:00
5592,1581433200000.0,9857.19,10194.0,9852.58,10164.99,10248.321827,2020-02-11 15:00:00
5593,1581436800000.0,10165.0,10311.0,10163.6,10220.12,8661.623178,2020-02-11 16:00:00
5594,1581440400000.0,10220.22,10285.0,10215.0,10280.0,3754.756123,2020-02-11 17:00:00
5595,1581444000000.0,10278.51,10323.59,10190.24,10206.22,4665.967186,2020-02-11 18:00:00
5596,1581447600000.0,10206.26,10256.75,10160.15,10247.73,2309.789015,2020-02-11 19:00:00
5597,1581451200000.0,10246.59,10260.0,10206.65,10222.04,1395.577607,2020-02-11 20:00:00
5598,1581454800000.0,10221.98,10228.71,10168.75,10199.73,1180.332593,2020-02-11 21:00:00
5599,1581458400000.0,10198.52,10220.78,10179.92,10204.0,984.858074,2020-02-11 22:00:00
5600,1581462000000.0,10204.0,10252.9,10183.47,10223.08,1665.282156,2020-02-11 23:00:00
5601,1581465600000.0,10223.08,10320.0,10223.08,10318.97,3266.870887,2020-02-12 00:00:00
5602,1581469200000.0,10317.36,10319.71,10266.03,10279.4,1701.842812,2020-02-12 01:00:00
5603,1581472800000.0,10279.41,10291.39,10226.43,10252.94,1440.985728,2020-02-12 02:00:00
5604,1581476400000.0,10253.44,10287.2,10241.79,10263.0,1466.142032,2020-02-12 03:00:00
5605,1581480000000.0,10263.08,10300.66,10256.78,10269.0,1355.006192,2020-02-12 04:00:00
5606,1581483600000.0,10269.06,10333.28,10256.65,10319.53,2302.150572,2020-02-12 05:00:00
5607,1581487200000.0,10319.57,10343.01,10269.25,10328.24,2412.897909,2020-02-12 06:00:00
5608,1581490800000.0,10327.51,10450.0,10306.02,10366.0,5797.332167,2020-02-12 07:00:00
5609,1581494400000.0,10366.62,10371.72,10226.44,10292.3,4976.99079,2020-02-12 08:00:00
5610,1581498000000.0,10293.0,10293.13,10236.44,10275.96,2430.638864,2020-02-12 09:00:00
5611,1581501600000.0,10275.06,10325.0,10243.25,10305.83,2712.015354,2020-02-12 10:00:00
5612,1581505200000.0,10305.74,10370.75,10288.77,10343.4,2952.320447,2020-02-12 11:00:00
5613,1581508800000.0,10343.4,10344.99,10291.93,10336.39,2025.723872,2020-02-12 12:00:00
5614,1581512400000.0,10336.82,10380.22,10327.05,10370.0,2558.610322,2020-02-12 13:00:00
5615,1581516000000.0,10369.93,10415.0,10284.46,10346.12,3888.119723,2020-02-12 14:00:00
5616,1581519600000.0,10346.27,10348.26,10250.0,10314.56,3461.516125,2020-02-12 15:00:00
5617,1581523200000.0,10314.56,10374.94,10294.0,10339.77,2767.520451,2020-02-12 16:00:00
5618,1581526800000.0,10339.72,10364.52,10312.77,10354.91,1905.14194,2020-02-12 17:00:00
5619,1581530400000.0,10355.06,10359.0,10319.0,10345.78,1419.534218,2020-02-12 18:00:00
5620,1581534000000.0,10345.78,10350.54,10313.0,10313.47,1794.141479,2020-02-12 19:00:00
5621,1581537600000.0,10313.49,10383.97,10313.49,10377.9,2093.568843,2020-02-12 20:00:00
5622,1581541200000.0,10376.67,10410.0,10315.21,10373.28,3010.211333,2020-02-12 21:00:00
5623,1581544800000.0,10373.0,10380.8,10329.45,10337.26,1402.626188,2020-02-12 22:00:00
5624,1581548400000.0,10337.26,10365.0,10303.0,10326.46,1866.155682,2020-02-12 23:00:00
5625,1581552000000.0,10325.33,10381.99,10310.51,10366.62,1550.885797,2020-02-13 00:00:00
5626,1581555600000.0,10368.05,10400.0,10350.27,10393.26,1664.566865,2020-02-13 01:00:00
5627,1581559200000.0,10393.24,10423.88,10363.61,10405.75,2696.09932,2020-02-13 02:00:00
5628,1581562800000.0,10407.29,10440.67,10365.0,10379.74,2327.872318,2020-02-13 03:00:00
5629,1581566400000.0,10379.61,10423.0,10378.31,10395.08,1501.764552,2020-02-13 04:00:00
5630,1581570000000.0,10394.88,10439.99,10394.87,10435.82,1624.08888,2020-02-13 05:00:00
5631,1581573600000.0,10435.98,10457.63,10422.19,10452.97,2511.550796,2020-02-13 06:00:00
5632,1581577200000.0,10452.97,10491.0,10326.49,10338.96,4889.580957,2020-02-13 07:00:00
5633,1581580800000.0,10338.94,10366.53,10110.0,10260.86,8764.581517,2020-02-13 08:00:00
5634,1581584400000.0,10260.86,10264.14,10100.0,10166.97,5558.200841,2020-02-13 09:00:00
5635,1581588000000.0,10164.05,10210.0,10123.0,10169.93,3397.830442,2020-02-13 10:00:00
5636,1581591600000.0,10169.33,10189.69,10080.0,10151.11,3709.662076,2020-02-13 11:00:00
5637,1581595200000.0,10151.66,10240.0,10100.2,10211.08,3641.039525,2020-02-13 12:00:00
5638,1581598800000.0,10211.08,10500.0,10183.33,10199.0,10685.498802,2020-02-13 13:00:00
5639,1581602400000.0,10186.93,10352.0,10123.6,10248.93,8089.158412,2020-02-13 14:00:00
5640,1581606000000.0,10250.26,10315.65,10190.86,10254.93,2806.788969,2020-02-13 15:00:00
5641,1581609600000.0,10254.23,10292.99,10156.0,10162.74,3184.853884,2020-02-13 16:00:00
5642,1581613200000.0,10162.73,10244.44,10145.5,10199.68,2765.972511,2020-02-13 17:00:00
5643,1581616800000.0,10198.64,10239.81,10185.03,10206.44,1416.972778,2020-02-13 18:00:00
5644,1581620400000.0,10206.46,10271.96,10200.5,10250.31,1742.34938,2020-02-13 19:00:00
5645,1581624000000.0,10251.15,10265.0,10208.14,10226.61,1110.87648,2020-02-13 20:00:00
5646,1581627600000.0,10226.5,10228.95,10181.88,10189.01,1675.431814,2020-02-13 21:00:00
5647,1581631200000.0,10189.86,10240.26,10185.03,10224.15,972.47001,2020-02-13 22:00:00
5648,1581634800000.0,10224.0,10252.79,10207.02,10229.63,1056.261833,2020-02-13 23:00:00
5649,1581638400000.0,10227.78,10242.79,10178.27,10224.81,1699.634637,2020-02-14 00:00:00
5650,1581642000000.0,10225.59,10281.18,10209.19,10227.89,2003.204287,2020-02-14 01:00:00
5651,1581645600000.0,10228.57,10266.6,10224.92,10260.68,999.836777,2020-02-14 02:00:00
5652,1581649200000.0,10260.65,10290.0,10214.0,10258.7,1981.680183,2020-02-14 03:00:00
5653,1581652800000.0,10258.66,10280.0,10204.34,10221.9,1866.772891,2020-02-14 04:00:00
5654,1581656400000.0,10221.89,10237.09,10162.37,10173.25,1719.201396,2020-02-14 05:00:00
5655,1581660000000.0,10173.3,10202.91,10154.0,10196.27,1414.738059,2020-02-14 06:00:00
5656,1581663600000.0,10196.0,10205.86,10111.37,10124.98,2258.83506,2020-02-14 07:00:00
5657,1581667200000.0,10124.98,10178.44,10111.57,10165.14,2046.883471,2020-02-14 08:00:00
5658,1581670800000.0,10165.13,10229.5,10150.01,10223.85,2462.700752,2020-02-14 09:00:00
5659,1581674400000.0,10223.86,10298.0,10206.3,10252.96,4032.697888,2020-02-14 10:00:00
5660,1581678000000.0,10251.68,10278.55,10213.82,10269.24,2114.449995,2020-02-14 11:00:00
5661,1581681600000.0,10269.52,10287.37,10240.0,10258.57,1711.856196,2020-02-14 12:00:00
5662,1581685200000.0,10258.56,10268.3,10240.0,10252.9,1554.392182,2020-02-14 13:00:00
5663,1581688800000.0,10253.51,10360.2,10224.0,10240.23,3915.619612,2020-02-14 14:00:00
5664,1581692400000.0,10239.64,10288.0,10231.31,10249.94,1967.676793,2020-02-14 15:00:00
5665,1581696000000.0,10249.94,10308.08,10243.72,10285.0,2102.244933,2020-02-14 16:00:00
5666,1581699600000.0,10285.0,10292.96,10258.25,10281.46,1527.328164,2020-02-14 17:00:00
5667,1581703200000.0,10281.67,10359.0,10281.63,10356.89,2647.982744,2020-02-14 18:00:00
5668,1581706800000.0,10356.95,10375.45,10316.3,10341.64,1782.753387,2020-02-14 19:00:00
5669,1581710400000.0,10340.15,10375.0,10340.13,10354.47,1669.696235,2020-02-14 20:00:00
5670,1581714000000.0,10354.05,10381.56,10314.5,10329.81,1204.390215,2020-02-14 21:00:00
5671,1581717600000.0,10329.79,10348.41,10280.11,10346.0,1296.881593,2020-02-14 22:00:00
5672,1581721200000.0,10346.25,10352.36,10320.0,10344.36,1057.022723,2020-02-14 23:00:00
5673,1581724800000.0,10344.36,10375.0,10320.0,10333.09,1864.585907,2020-02-15 00:00:00
5674,1581728400000.0,10332.99,10349.53,10235.08,10244.5,2172.8492,2020-02-15 01:00:00
5675,1581732000000.0,10245.92,10277.62,10203.52,10240.64,2049.71385,2020-02-15 02:00:00
5676,1581735600000.0,10240.2,10287.0,10240.19,10272.39,1151.03556,2020-02-15 03:00:00
5677,1581739200000.0,10273.09,10279.0,10245.01,10260.63,1043.638308,2020-02-15 04:00:00
5678,1581742800000.0,10261.17,10263.45,10220.0,10224.72,1171.997914,2020-02-15 05:00:00
5679,1581746400000.0,10223.08,10261.79,10200.0,10240.01,1227.315023,2020-02-15 06:00:00
5680,1581750000000.0,10240.0,10245.07,10190.9,10221.76,2161.412886,2020-02-15 07:00:00
5681,1581753600000.0,10221.03,10252.98,10211.82,10252.8,1415.318745,2020-02-15 08:00:00
5682,1581757200000.0,10252.24,10269.99,10221.79,10256.63,1235.810468,2020-02-15 09:00:00
5683,1581760800000.0,10256.9,10274.18,10242.21,10242.99,1345.110831,2020-02-15 10:00:00
5684,1581764400000.0,10243.41,10254.83,10220.0,10229.36,1459.279573,2020-02-15 11:00:00
5685,1581768000000.0,10229.36,10248.97,10207.97,10240.0,1588.947937,2020-02-15 12:00:00
5686,1581771600000.0,10240.0,10246.75,10214.59,10236.06,1002.49866,2020-02-15 13:00:00
5687,1581775200000.0,10236.3,10259.97,10234.02,10241.65,1632.143468,2020-02-15 14:00:00
5688,1581778800000.0,10242.84,10244.76,9801.0,9983.18,8946.71085,2020-02-15 15:00:00
5689,1581782400000.0,9983.24,10095.0,9866.39,9903.95,11081.864309,2020-02-15 16:00:00
5690,1581786000000.0,9903.9,9950.9,9827.0,9844.69,4567.496598,2020-02-15 17:00:00
5691,1581789600000.0,9844.42,9920.0,9811.84,9914.13,3978.433925,2020-02-15 18:00:00
5692,1581793200000.0,9914.14,9940.0,9891.66,9893.99,1595.728139,2020-02-15 19:00:00
5693,1581796800000.0,9893.52,9919.57,9870.33,9892.89,1455.387982,2020-02-15 20:00:00
5694,1581800400000.0,9893.96,9929.75,9891.15,9923.53,1075.806612,2020-02-15 21:00:00
5695,1581804000000.0,9923.54,9949.0,9911.17,9923.82,1259.606215,2020-02-15 22:00:00
5696,1581807600000.0,9924.94,9936.27,9882.04,9904.72,1174.509987,2020-02-15 23:00:00
5697,1581811200000.0,9904.46,9929.99,9853.02,9929.31,2196.699718,2020-02-16 00:00:00
5698,1581814800000.0,9929.6,9940.11,9910.03,9931.0,1059.73894,2020-02-16 01:00:00
5699,1581818400000.0,9930.99,10042.67,9917.07,10041.53,3013.256522,2020-02-16 02:00:00
5700,1581822000000.0,10041.53,10050.0,9992.64,10000.58,1976.828102,2020-02-16 03:00:00
5701,1581825600000.0,10000.62,10029.97,9975.0,10021.36,1223.508839,2020-02-16 04:00:00
5702,1581829200000.0,10020.97,10033.33,9937.0,9955.43,1470.126684,2020-02-16 05:00:00
5703,1581832800000.0,9955.43,9980.0,9945.79,9966.07,935.158156,2020-02-16 06:00:00
5704,1581836400000.0,9966.05,9984.45,9955.55,9959.51,911.475994,2020-02-16 07:00:00
5705,1581840000000.0,9959.58,10017.0,9945.94,9989.31,1444.42169,2020-02-16 08:00:00
5706,1581843600000.0,9989.32,10009.66,9961.2,9971.5,1233.493884,2020-02-16 09:00:00
5707,1581847200000.0,9971.37,9988.82,9928.48,9935.57,1732.032431,2020-02-16 10:00:00
5708,1581850800000.0,9935.57,9970.54,9901.28,9922.63,1869.587783,2020-02-16 11:00:00
5709,1581854400000.0,9922.63,9953.84,9877.16,9917.42,2253.174786,2020-02-16 12:00:00
5710,1581858000000.0,9917.42,9956.02,9856.6,9938.11,3593.838054,2020-02-16 13:00:00
5711,1581861600000.0,9937.56,9974.98,9885.25,9895.2,2367.140107,2020-02-16 14:00:00
5712,1581865200000.0,9895.5,9921.62,9825.16,9858.54,3456.892724,2020-02-16 15:00:00
5713,1581868800000.0,9858.54,9909.0,9638.12,9734.99,10121.532113,2020-02-16 16:00:00
5714,1581872400000.0,9735.0,9800.0,9692.03,9755.03,4084.82065,2020-02-16 17:00:00
5715,1581876000000.0,9755.04,9840.06,9755.02,9796.01,2295.302738,2020-02-16 18:00:00
5716,1581879600000.0,9796.01,9797.73,9711.3,9745.57,2706.153809,2020-02-16 19:00:00
5717,1581883200000.0,9745.91,9781.61,9729.96,9781.18,1833.635171,2020-02-16 20:00:00
5718,1581886800000.0,9780.8,9793.1,9753.38,9758.55,1238.79269,2020-02-16 21:00:00
5719,1581890400000.0,9759.49,9877.96,9750.73,9877.59,2119.302347,2020-02-16 22:00:00
5720,1581894000000.0,9877.63,9996.58,9867.25,9917.27,4887.085605,2020-02-16 23:00:00
5721,1581897600000.0,9910.7,9964.16,9850.0,9862.18,2610.688745,2020-02-17 00:00:00
5722,1581901200000.0,9862.2,9909.1,9839.05,9852.83,1580.047028,2020-02-17 01:00:00
5723,1581904800000.0,9851.98,9863.57,9793.11,9840.51,1555.643276,2020-02-17 02:00:00
5724,1581908400000.0,9840.51,9849.51,9758.59,9808.4,2000.472495,2020-02-17 03:00:00
5725,1581912000000.0,9807.74,9808.32,9710.0,9742.16,3406.322058,2020-02-17 04:00:00
5726,1581915600000.0,9742.18,9808.04,9738.7,9761.78,2230.458368,2020-02-17 05:00:00
5727,1581919200000.0,9761.17,9842.34,9747.46,9774.11,2008.842423,2020-02-17 06:00:00
5728,1581922800000.0,9773.01,9811.94,9734.85,9753.26,1761.463139,2020-02-17 07:00:00
5729,1581926400000.0,9753.01,9813.74,9737.28,9802.59,1682.626408,2020-02-17 08:00:00
5730,1581930000000.0,9801.42,9832.92,9772.22,9792.53,1826.373978,2020-02-17 09:00:00
5731,1581933600000.0,9792.53,9793.49,9677.68,9715.34,4201.225127,2020-02-17 10:00:00
5732,1581937200000.0,9715.22,9716.35,9568.0,9609.94,8544.653922,2020-02-17 11:00:00
5733,1581940800000.0,9609.94,9669.99,9585.35,9633.14,5810.900827,2020-02-17 12:00:00
5734,1581944400000.0,9633.48,9656.88,9517.11,9532.77,4401.993591,2020-02-17 13:00:00
5735,1581948000000.0,9532.72,9618.31,9452.67,9591.77,7093.674394,2020-02-17 14:00:00
5736,1581951600000.0,9591.79,9661.99,9540.5,9633.45,4237.913009,2020-02-17 15:00:00
5737,1581955200000.0,9635.27,9725.79,9615.63,9671.73,4117.654607,2020-02-17 16:00:00
5738,1581958800000.0,9673.25,9697.65,9576.03,9640.01,2502.309412,2020-02-17 17:00:00
5739,1581962400000.0,9640.01,9648.99,9580.0,9645.06,1440.464702,2020-02-17 18:00:00
5740,1581966000000.0,9645.01,9673.98,9600.0,9666.15,1387.55946,2020-02-17 19:00:00
5741,1581969600000.0,9667.34,9700.0,9616.11,9625.04,1922.093147,2020-02-17 20:00:00
5742,1581973200000.0,9628.06,9669.0,9610.0,9632.48,1019.862187,2020-02-17 21:00:00
5743,1581976800000.0,9631.95,9664.02,9607.05,9630.1,1326.133206,2020-02-17 22:00:00
5744,1581980400000.0,9630.17,9727.41,9613.12,9706.0,1591.636392,2020-02-17 23:00:00
5745,1581984000000.0,9706.0,9715.0,9624.7,9660.87,1523.95222,2020-02-18 00:00:00
5746,1581987600000.0,9660.83,9743.0,9660.83,9710.65,1972.552082,2020-02-18 01:00:00
5747,1581991200000.0,9711.36,9759.0,9703.78,9714.29,1521.802004,2020-02-18 02:00:00
5748,1581994800000.0,9714.64,9745.92,9675.6,9724.82,1713.946988,2020-02-18 03:00:00
5749,1581998400000.0,9724.86,9800.0,9720.0,9800.0,2255.784095,2020-02-18 04:00:00
5750,1582002000000.0,9799.98,9810.0,9768.01,9785.74,1857.396088,2020-02-18 05:00:00
5751,1582005600000.0,9785.8,9810.0,9750.0,9775.48,1955.409108,2020-02-18 06:00:00
5752,1582009200000.0,9775.64,9815.0,9763.3,9790.58,1561.278689,2020-02-18 07:00:00
5753,1582012800000.0,9790.9,9794.99,9740.0,9741.61,1854.651229,2020-02-18 08:00:00
5754,1582016400000.0,9741.65,9749.91,9662.72,9694.15,3479.628345,2020-02-18 09:00:00
5755,1582020000000.0,9694.15,9744.99,9631.0,9731.41,2939.252057,2020-02-18 10:00:00
5756,1582023600000.0,9730.2,9756.97,9678.94,9702.27,2092.43026,2020-02-18 11:00:00
5757,1582027200000.0,9703.85,9704.58,9638.11,9656.92,2000.173023,2020-02-18 12:00:00
5758,1582030800000.0,9657.28,9669.85,9576.01,9627.27,3015.378826,2020-02-18 13:00:00
5759,1582034400000.0,9627.3,9718.01,9627.3,9696.65,2030.151618,2020-02-18 14:00:00
5760,1582038000000.0,9696.66,9875.51,9695.74,9830.68,6591.730586,2020-02-18 15:00:00
5761,1582041600000.0,9830.69,9924.42,9815.9,9918.91,4682.431096,2020-02-18 16:00:00
5762,1582045200000.0,9919.76,9952.0,9877.35,9946.38,3976.543731,2020-02-18 17:00:00
5763,1582048800000.0,9946.71,10048.0,9946.38,9985.73,5651.987689,2020-02-18 18:00:00
5764,1582052400000.0,9987.16,10048.0,9973.0,10043.49,2489.12911,2020-02-18 19:00:00
5765,1582056000000.0,10043.08,10163.0,10038.23,10155.01,4806.202578,2020-02-18 20:00:00
5766,1582059600000.0,10156.22,10250.0,10036.72,10134.71,5798.789965,2020-02-18 21:00:00
5767,1582063200000.0,10135.93,10174.54,10067.19,10168.26,2021.557125,2020-02-18 22:00:00
5768,1582066800000.0,10168.89,10206.94,10136.64,10164.71,2811.965507,2020-02-18 23:00:00
5769,1582070400000.0,10164.78,10186.35,10079.25,10102.41,2237.632408,2020-02-19 00:00:00
5770,1582074000000.0,10102.75,10149.0,10101.97,10112.83,1308.790702,2020-02-19 01:00:00
5771,1582077600000.0,10112.83,10166.66,10110.0,10150.74,1411.832676,2020-02-19 02:00:00
5772,1582081200000.0,10151.05,10173.0,10125.0,10149.63,1183.922752,2020-02-19 03:00:00
5773,1582084800000.0,10150.48,10164.93,10089.24,10111.65,1828.570468,2020-02-19 04:00:00
5774,1582088400000.0,10111.75,10134.7,10085.36,10118.55,1442.691582,2020-02-19 05:00:00
5775,1582092000000.0,10118.0,10118.66,10044.68,10069.02,1758.117264,2020-02-19 06:00:00
5776,1582095600000.0,10067.99,10089.37,10027.0,10059.3,2069.848078,2020-02-19 07:00:00
5777,1582099200000.0,10059.08,10161.99,10011.06,10159.65,3262.168429,2020-02-19 08:00:00
5778,1582102800000.0,10158.2,10159.53,10101.01,10112.99,1655.486728,2020-02-19 09:00:00
5779,1582106400000.0,10112.86,10144.62,10080.0,10126.09,1836.462568,2020-02-19 10:00:00
5780,1582110000000.0,10125.0,10150.0,10117.66,10148.93,405.969511,2020-02-19 11:00:00
5781,1582131600000.0,10149.99,10250.0,10133.1,10158.94,4021.115323,2020-02-19 17:00:00
5782,1582135200000.0,10157.57,10200.0,10131.25,10194.77,2036.271681,2020-02-19 18:00:00
5783,1582138800000.0,10194.39,10207.69,10136.9,10139.22,1904.849711,2020-02-19 19:00:00
5784,1582142400000.0,10138.59,10154.64,10045.45,10152.55,3065.347775,2020-02-19 20:00:00
